Zone,Zone_Name,Shelf,Bin,SKU,Product,Variation,Category,ABC,Stock,Barcode
C,Large Items / Machines,C-08,7,TKM-00080,12463RH 3/16 Sepatu Timpa Lipat Bahan Kanan Mesin ,,Mesin Jahit / Sewing Machine,B,9985,2000000000168
C,Large Items / Machines,C-08,8,TKM-00088,P814 Sepatu 12463HR 1/4 Mesin Jahit Lurus Jarum 1 ,,Mesin Jahit / Sewing Machine,B,9992,2000000000182
C,Large Items / Machines,C-08,9,TKM-00098,Sepatu CR 1/16NS CR1/16NS Baja Kanan Mesin Jahit H,,Mesin Jahit / Sewing Machine,B,9997,2000000000220
C,Large Items / Machines,C-08,10,TKM-00104-01,P58N Sepatu Seleting Mesin Jahit Industri Jarum 1 ,,Mesin Jahit / Sewing Machine,B,9958,2000000000229
C,Large Items / Machines,C-09,1,TKM-00104-02,P58N Sepatu Seleting Mesin Jahit Industri Jarum 1 ,,Mesin Jahit / Sewing Machine,B,9998,2000000000230
C,Large Items / Machines,C-09,2,TKM-00107,Sepatu Quilting / Darning Foot/ Bordir Mesin Jahit,,Mesin Jahit / Sewing Machine,B,9999,2000000000234
C,Large Items / Machines,C-09,3,TKM-00127-03,Jarum Mesin Jahit Singer/Butterfly/semua merek por,,Mesin Jahit / Sewing Machine,B,9399,2000000000281
C,Large Items / Machines,C-09,4,TKM-00131,bc bobbin case Bobbins Spul Spool Besi Jarum 2  / ,,Mesin Jahit / Sewing Machine,B,9586,2000000000297
C,Large Items / Machines,C-09,5,TKM-00132,sp Spul Spool Mesin Jahit Lubang Kancing/ Mesin Ja,,Mesin Jahit / Sewing Machine,B,9443,2000000000298
C,Large Items / Machines,C-09,6,TKM-00152-02,Sepatu Kerut (P952) Mesin Jahit High Speed Jarum 1,,Mesin Jahit / Sewing Machine,B,9674,2000000000350
C,Large Items / Machines,C-09,7,TKM-00159,sp Spul Besi Mesin Jahit Industri Jarum 1,,Mesin Jahit / Sewing Machine,B,61065,2000000000362
C,Large Items / Machines,C-09,8,TKM-00162,Sepatu CR 1/16NS CR1/16NS Baja Kanan Mesin Jahit H,,Mesin Jahit / Sewing Machine,B,9995,2000000000365
C,Large Items / Machines,C-09,9,TKM-00176,12463RH 1/32 Sepatu Timpa Lipat Bahan Kanan Mesin ,,Mesin Jahit / Sewing Machine,B,9999,2000000000399
C,Large Items / Machines,C-09,10,TKM-00187-01,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9981,2000000000420
C,Large Items / Machines,C-10,1,TKM-00187-02,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9981,2000000000421
C,Large Items / Machines,C-10,2,TKM-00187-03,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9994,2000000000422
C,Large Items / Machines,C-10,3,TKM-00187-04,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9999,2000000000423
C,Large Items / Machines,C-10,4,TKM-00187-05,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9994,2000000000424
C,Large Items / Machines,C-10,5,TKM-00187-06,Sepatu Teflon T69 Coak Pita Paiping Mesin Jahit In,,Mesin Jahit / Sewing Machine,B,9976,2000000000425
C,Large Items / Machines,C-10,6,TKM-00191,S31 3/16 Sepatu Pressr Foot Mesin Jahit Cangklong ,,Mesin Jahit / Sewing Machine,B,9989,2000000000429
C,Large Items / Machines,C-10,7,TKM-00192-01,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9995,2000000000430
C,Large Items / Machines,C-10,8,TKM-00192-02,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9995,2000000000431
C,Large Items / Machines,C-10,9,TKM-00192-03,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9998,2000000000432
C,Large Items / Machines,C-10,10,TKM-00192-04,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9999,2000000000433
C,Large Items / Machines,C-11,1,TKM-00192-05,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9999,2000000000434
C,Large Items / Machines,C-11,2,TKM-00192-06,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9995,2000000000435
C,Large Items / Machines,C-11,3,TKM-00194,Sepatu Mesin Jahit Industri 19mm 503690 Bahan Baja,,Mesin Jahit / Sewing Machine,B,9994,2000000000440
C,Large Items / Machines,C-11,4,TKM-00199,Brother Sepatu Presser Foot Mesin Jahit Obras Indu,,Mesin Jahit / Sewing Machine,B,9997,2000000000447
C,Large Items / Machines,C-11,5,TKM-00228,P/N 37 Sepatu Teflon Mesin Jahit Butterfly Singer ,,Mesin Jahit / Sewing Machine,B,9378,2000000000519
C,Large Items / Machines,C-11,6,TKM-00231-01,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9997,2000000000524
C,Large Items / Machines,C-11,7,TKM-00231-02,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9996,2000000000525
C,Large Items / Machines,C-11,8,TKM-00231-03,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9997,2000000000526
C,Large Items / Machines,C-11,9,TKM-00261-03,Sepatu Mesin Jahit Hitam Butterfly Singer Klasik C,,Mesin Jahit / Sewing Machine,B,99036,2000000000603
C,Large Items / Machines,C-11,10,TKM-00303-01,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9995,2000000000732
C,Large Items / Machines,C-12,1,TKM-00303-02,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000733
C,Large Items / Machines,C-12,2,TKM-00303-03,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000734
C,Large Items / Machines,C-12,3,TKM-00303-04,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000735
C,Large Items / Machines,C-12,4,TKM-00303-05,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000736
C,Large Items / Machines,C-12,5,TKM-00303-06,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000737
C,Large Items / Machines,C-12,6,TKM-00303-07,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000738
C,Large Items / Machines,C-12,7,TKM-00303-08,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000739
C,Large Items / Machines,C-12,8,TKM-00303-09,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000740
C,Large Items / Machines,C-12,9,TKM-00303-10,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000741
C,Large Items / Machines,C-12,10,TKM-00311-02,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9998,2000000000753
C,Large Items / Machines,C-13,1,TKM-00311-03,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9900,2000000000754
C,Large Items / Machines,C-13,2,TKM-00311-05,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9905,2000000000756
C,Large Items / Machines,C-13,3,TKM-00311-06,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9975,2000000000757
C,Large Items / Machines,C-13,4,TKM-00311-07,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9967,2000000000758
C,Large Items / Machines,C-13,5,TKM-00311-08,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9734,2000000000759
C,Large Items / Machines,C-13,6,TKM-00311-09,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9999,2000000000760
C,Large Items / Machines,C-13,7,TKM-00311-11,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9849,2000000000762
C,Large Items / Machines,C-13,8,TKM-00311-12,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,10000,2000000000763
C,Large Items / Machines,C-13,9,TKM-00311-13,"Sepatu Stik Stick CL/CR 1/4, 1/8, 1/16, 1/32, 3/8,",,Mesin Jahit / Sewing Machine,B,9999,2000000000764
C,Large Items / Machines,C-13,10,TKM-00323-01,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000815
C,Large Items / Machines,C-14,1,TKM-00323-02,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000816
C,Large Items / Machines,C-14,2,TKM-00323-03,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000817
C,Large Items / Machines,C-14,3,TKM-00323-04,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000818
C,Large Items / Machines,C-14,4,TKM-00323-05,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000819
C,Large Items / Machines,C-14,5,TKM-00323-06,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000820
C,Large Items / Machines,C-14,6,TKM-00323-07,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9998,2000000000821
C,Large Items / Machines,C-14,7,TKM-00323-08,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000822
C,Large Items / Machines,C-14,8,TKM-00323-09,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000823
C,Large Items / Machines,C-14,9,TKM-00323-10,Sepatu Presser Foot Stik / Polos Mesin Jahit Jarum,,Mesin Jahit / Sewing Machine,B,9999,2000000000824
C,Large Items / Machines,C-14,10,TKM-00336,Brother Sepatu Presser Foot Mesin Jahit Obras Indu,,Mesin Jahit / Sewing Machine,B,9997,2000000000852
C,Large Items / Machines,C-15,1,TKM-00339,Tali Kaki Genjot / Tali Mesin Jahit Tradisional / ,,Mesin Jahit / Sewing Machine,B,9379,2000000000855
C,Large Items / Machines,C-15,2,TKM-00345,12463RH 1/32 Sepatu Timpa Lipat Bahan Kanan Mesin ,,Mesin Jahit / Sewing Machine,B,9999,2000000000861
C,Large Items / Machines,C-15,3,TKM-00351-01,Sepatu Stik 12463HL / HR Mesin Jahit High Speed In,,Mesin Jahit / Sewing Machine,B,9960,2000000000874
C,Large Items / Machines,C-15,4,TKM-00351-06,Sepatu Stik 12463HL / HR Mesin Jahit High Speed In,,Mesin Jahit / Sewing Machine,B,9989,2000000000879
C,Large Items / Machines,C-15,5,TKM-00355,pf portable Sepatu Semi Obras CY 7310 - Overcastin,,Mesin Jahit / Sewing Machine,B,9956,2000000000891
C,Large Items / Machines,C-15,6,TKM-00361-02,Sepatu Stik 12463HL / HR Mesin Jahit High Speed In,,Mesin Jahit / Sewing Machine,B,9989,2000000000902
C,Large Items / Machines,C-15,7,TKM-00361-05,Sepatu Stik 12463HL / HR Mesin Jahit High Speed In,,Mesin Jahit / Sewing Machine,B,9960,2000000000905
C,Large Items / Machines,C-15,8,TKM-00374-02,bc bobbin case Sekoci / Bobbin Case Towa Mesin Jah,,Mesin Jahit / Sewing Machine,B,48333,2000000000942
C,Large Items / Machines,C-15,9,TKM-00375-02,bc bobbin case HAYA Sekoci Mesin Jahit industri Ja,,Mesin Jahit / Sewing Machine,B,97255,2000000000944
C,Large Items / Machines,C-15,10,TKM-00377,sp Bobbin / Spool / Spul Plastik Warna 25 pc + CAS,,Mesin Jahit / Sewing Machine,B,48947,2000000000946
C,Large Items / Machines,C-16,1,TKM-00384-01,"Sepatu Corong A10 Mesin Jahit High Speed pf - 5/8""",,Mesin Jahit / Sewing Machine,B,10000,2000000000961
C,Large Items / Machines,C-16,2,TKM-00388,bc bobbin case Sekoci Mesin Jahit Tradisional Klas,,Mesin Jahit / Sewing Machine,B,97172,2000000000969
C,Large Items / Machines,C-16,3,TKM-00392,sp Spul/ Bobbin Case Aluminium Lengkung Mesin Jahi,,Mesin Jahit / Sewing Machine,B,78236,2000000000978
C,Large Items / Machines,C-16,4,TKM-00396-01,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9995,2000000000982
C,Large Items / Machines,C-16,5,TKM-00396-02,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9998,2000000000983
C,Large Items / Machines,C-16,6,TKM-00396-03,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9997,2000000000984
C,Large Items / Machines,C-16,7,TKM-00396-04,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9999,2000000000985
C,Large Items / Machines,C-16,8,TKM-00396-05,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9995,2000000000986
C,Large Items / Machines,C-16,9,TKM-00396-06,Sepatu Besi Coak Pita Paiping P69 LH / RH Mesin Ja,,Mesin Jahit / Sewing Machine,B,9993,2000000000987
C,Large Items / Machines,C-16,10,TKM-00406,Sepatu 36465 1/8 Mesin Jahit Industri High Speed,,Mesin Jahit / Sewing Machine,B,9998,2000000000999
C,Large Items / Machines,C-17,1,TKM-00412-03,Needle Plate Plat mesin Jahit Industri Jarum 1 Gig,,Mesin Jahit / Sewing Machine,B,9980,2000000001015
C,Large Items / Machines,C-17,2,TKM-00412-09,Needle Plate Plat mesin Jahit Industri Jarum 1 Gig,,Mesin Jahit / Sewing Machine,B,98759,2000000001021
C,Large Items / Machines,C-17,3,TKM-00414-01,Sepatu Mesin Jahit Industri  CL/CR 1/8 E pf - CL 1,,Mesin Jahit / Sewing Machine,B,9998,2000000001033
C,Large Items / Machines,C-17,4,TKM-00414-02,Sepatu Mesin Jahit Industri  CL/CR 1/8 E pf - CR 1,,Mesin Jahit / Sewing Machine,B,9999,2000000001034
C,Large Items / Machines,C-17,5,TKM-00443-01,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9997,2000000001130
C,Large Items / Machines,C-17,6,TKM-00443-02,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9997,2000000001131
C,Large Items / Machines,C-17,7,TKM-00443-03,Sepatu Jahit Piping Kanan Bahan Tebal Mesin Jahit ,,Mesin Jahit / Sewing Machine,B,9996,2000000001132
C,Large Items / Machines,C-17,8,TKM-00459,sp Spul Bolong Besi Mesin Jahit Jarum 1 Industri S,,Mesin Jahit / Sewing Machine,B,98555,2000000001188
C,Large Items / Machines,C-17,9,TKM-00460,sp Spul mesin jahit portable warna warni CASE+Spul,,Mesin Jahit / Sewing Machine,B,48986,2000000001189
C,Large Items / Machines,C-17,10,TKM-00488,P8115L Sepatu 12463HL 3/32 Mesin Jahit Industri pr,,Mesin Jahit / Sewing Machine,B,9999,2000000001250
C,Large Items / Machines,C-18,1,TKM-00544,bc bobbin case Haya Sekoci Skoci Bobbin Case Mesin,,Mesin Jahit / Sewing Machine,B,17847,2000000001404
C,Large Items / Machines,C-18,2,TKM-00582,Lampu Mesin Jahit LED High Quality 20 Titik,,Mesin Jahit / Sewing Machine,B,97865,2000000001478
C,Large Items / Machines,C-18,3,TKM-00591-03,Sepatu Roda - Sepatu Roller - Sepatu Jahit Kulit u,,Mesin Jahit / Sewing Machine,B,9989,2000000001492
C,Large Items / Machines,C-18,4,TKM-00640-01,Tension mesin jahit Typical/Brother/Juki - Juki,,Mesin Jahit / Sewing Machine,B,9893,2000000001602
C,Large Items / Machines,C-18,5,TKM-00640-02,Tension mesin jahit Typical/Brother/Juki - Brother,,Mesin Jahit / Sewing Machine,B,9952,2000000001603
C,Large Items / Machines,C-18,6,TKM-00640-03,Tension mesin jahit Typical/Brother/Juki - Typical,,Mesin Jahit / Sewing Machine,B,9782,2000000001604
C,Large Items / Machines,C-18,7,TKM-00737,Sepatu Jahit Standard - All Purpose Foot 5.0mm Mes,,Mesin Jahit / Sewing Machine,B,9960,2000000001787
C,Large Items / Machines,C-18,8,TKM-00845,No 1 As Utama Mesin Jahit Tradisional,,Mesin Jahit / Sewing Machine,B,9999,2000000001990
C,Large Items / Machines,C-18,9,TKM-00849,Per Keong Tension Benang Mesin Jahit Industri,,Mesin Jahit / Sewing Machine,B,9945,2000000001998
C,Large Items / Machines,C-18,10,TKM-00956,Sepatu Teflon MT 18 - Sepatu Mesin jahit Highspeed,,Mesin Jahit / Sewing Machine,B,9016,2000000002191
C,Large Items / Machines,C-19,1,TKM-01046,Alas Sepatu Mesin Jahit Industri MT18B,,Mesin Jahit / Sewing Machine,B,10477,2000000002374
C,Large Items / Machines,C-19,2,TKM-01047,Spul Spool Bobbin Plastik Mesin Jahit Portable,,Mesin Jahit / Sewing Machine,B,9622,2000000002375
C,Large Items / Machines,C-19,3,TKM-01126,Sepatu P50 - Sepatu Kerut/Rempel Mesin Jahit,,Mesin Jahit / Sewing Machine,B,9671,2000000002484
C,Large Items / Machines,C-19,4,TKM-01128,Sekoci / Bobbin Case / Rumah Spull Mesin Jahit Ind,,Mesin Jahit / Sewing Machine,B,9477,2000000002489
C,Large Items / Machines,C-19,5,TKM-01216,Cincin Tiang Jarum Needle Bar Mesin Jahit Jarum 1 ,,Mesin Jahit / Sewing Machine,B,9737,2000000002608
C,Large Items / Machines,C-19,6,TKM-01241,Per Benang Tension Mesin Jahit Industri Jarum 1,,Mesin Jahit / Sewing Machine,B,9813,2000000002639
C,Large Items / Machines,C-19,7,TKM-01292,"Blok Dudukan Gigi
Mesin Jahit Karung Portable NP7A",,Mesin Jahit / Sewing Machine,B,9997,2000000002753
C,Large Items / Machines,C-19,8,TKM-01327,Sekoci  Bobbin Case  Rumah Spull Mesin Jahit Tradi,,Mesin Jahit / Sewing Machine,B,9434,2000000002818
C,Large Items / Machines,C-19,9,TKM-01352,Kanvas Kampas Dynamo Mesin Jahit Industri,,Mesin Jahit / Sewing Machine,B,9703,2000000002860
C,Large Items / Machines,C-19,10,TKM-01374-05,Jarum mesin Jahit reece lubang kancing DOx558 Orga,,Mesin Jahit / Sewing Machine,B,9999,2000000002903
C,Large Items / Machines,C-20,1,TKM-01386-01,Sepatu resleting sisi kiri P36LN/N(mesin jahit hig,,Mesin Jahit / Sewing Machine,B,9574,2000000002919
C,Large Items / Machines,C-20,2,TKM-01386-02,Sepatu resleting sisi kiri P36LN/N(mesin jahit hig,,Mesin Jahit / Sewing Machine,B,9825,2000000002920
C,Large Items / Machines,C-20,3,TKM-01445-01,Obeng mesin jahit D&T hitam - Minus 6 Inch,,Mesin Jahit / Sewing Machine,B,9999,2000000003052
C,Large Items / Machines,C-20,4,TKM-01445-02,Obeng mesin jahit D&T hitam - Minus 10inch,,Mesin Jahit / Sewing Machine,B,9997,2000000003053
C,Large Items / Machines,C-20,5,TKM-01445-04,Obeng mesin jahit D&T hitam - Minus 8inch,,Mesin Jahit / Sewing Machine,B,9999,2000000003055
C,Large Items / Machines,C-20,6,TKM-01493,Spul/spool Mesin Jahit Walking Foot Aluminium,,Mesin Jahit / Sewing Machine,B,9134,2000000003143
C,Large Items / Machines,C-20,7,TKM-01534,Piringan Needle Plate Plat Jarum Mesin Jahit Tradi,,Mesin Jahit / Sewing Machine,B,9745,2000000003220
C,Large Items / Machines,C-20,8,TKM-01553,Sepatu Bahan Tebal Mesin Jahit High Speed Jarum 1 ,,Mesin Jahit / Sewing Machine,B,9723,2000000003252
C,Large Items / Machines,C-20,9,TKM-01611,#117 Karet Gulungan Benang Bobbin Winder Mesin Jah,,Mesin Jahit / Sewing Machine,B,9797,2000000003357
C,Large Items / Machines,C-20,10,TKM-01649,spull spool mesin jahit lubang kancing/ mesin jahi,,Mesin Jahit / Sewing Machine,B,9395,2000000003443
C,Large Items / Machines,C-21,1,TKM-01658,Sepatu mesin jahit jarum 1 P351 Industrial,,Mesin Jahit / Sewing Machine,B,9617,2000000003453
C,Large Items / Machines,C-21,2,TKM-01667,13523808 Per Kopling Spiral Mesin Jahit Bartex Juk,,Mesin Jahit / Sewing Machine,B,9998,2000000003467
C,Large Items / Machines,C-21,3,TKM-01724,245022 Pelat Samping Mesin Jahit Karung NP7A / NP-,,Mesin Jahit / Sewing Machine,B,9999,2000000003566
C,Large Items / Machines,C-21,4,TKM-01725,242121A Needle Bar With Nut / Tiang jarum+Mur Mesi,,Mesin Jahit / Sewing Machine,B,9999,2000000003567
C,Large Items / Machines,C-21,5,TKM-01800,Sepatu Mesin Jahit Walking Foot (U192 - U193),,Mesin Jahit / Sewing Machine,B,19926,2000000003708
C,Large Items / Machines,C-21,6,TKM-01995,Per kawat tension mesin jahit jarum 2/ Take up spr,,Mesin Jahit / Sewing Machine,B,9942,2000000004021
C,Large Items / Machines,C-21,7,TKM-02057,Kawat cacing mesin jahit,,Mesin Jahit / Sewing Machine,B,9766,2000000004099
C,Large Items / Machines,C-21,8,TKM-02124,Spool Mesin jahit Butterfly / Classic / Hitam,,Mesin Jahit / Sewing Machine,B,91872,2000000004208
C,Large Items / Machines,C-21,9,TKM-02162-01,Lampu mesin jahit led 20 titik dengan magnet - Pak,,Mesin Jahit / Sewing Machine,B,9283,2000000004256
C,Large Items / Machines,C-21,10,TKM-02162-02,Lampu mesin jahit led 20 titik dengan magnet - Tan,,Mesin Jahit / Sewing Machine,B,9817,2000000004257
C,Large Items / Machines,C-22,1,TKM-02191,Baut Tahanan Rotary hook / Sarangan untuk Mesin Ja,,Mesin Jahit / Sewing Machine,B,9663,2000000004308
C,Large Items / Machines,C-22,2,TKM-02196-01,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9063,2000000004316
C,Large Items / Machines,C-22,3,TKM-02196-03,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9779,2000000004318
C,Large Items / Machines,C-22,4,TKM-02196-04,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9998,2000000004319
C,Large Items / Machines,C-22,5,TKM-02196-05,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9934,2000000004320
C,Large Items / Machines,C-22,6,TKM-02196-07,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9996,2000000004322
C,Large Items / Machines,C-22,7,TKM-02196-08,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9741,2000000004323
C,Large Items / Machines,C-22,8,TKM-02196-09,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9125,2000000004324
C,Large Items / Machines,C-22,9,TKM-02196-12,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9994,2000000004327
C,Large Items / Machines,C-22,10,TKM-02196-13,Jarum Mesin Jahit Industri Organ DBx1 Japan Highsp,,Mesin Jahit / Sewing Machine,B,9616,2000000004328
C,Large Items / Machines,C-23,1,TKM-02276,KAKI MESIN JAHIT,,Mesin Jahit / Sewing Machine,B,9999,2000000004474
C,Large Items / Machines,C-23,2,TKM-02335,Pisau mesin jahit obras set  (Golden eagle),,Mesin Jahit / Sewing Machine,B,9910,2000000004564
C,Large Items / Machines,C-23,3,TKM-02370,Kampas dinamo mesin jahit,,Mesin Jahit / Sewing Machine,B,9644,2000000004614
C,Large Items / Machines,C-23,4,TKM-02416,Baut Jarum Needle Bar Tiang Jarum Mesin Jahit,,Mesin Jahit / Sewing Machine,B,28631,2000000004689
C,Large Items / Machines,C-23,5,TKM-02519-02,lampu mesin jahit led 10 titik - Pakai colokan,,Mesin Jahit / Sewing Machine,B,10000,2000000004864
C,Large Items / Machines,C-23,6,TKM-02567,Spul Spool Bobbin Plastik Warna Mesin Jahit Portab,,Mesin Jahit / Sewing Machine,B,9220,2000000004935
C,Large Items / Machines,C-23,7,TKM-02601,Baut Gigi Mesin Jahit,,Mesin Jahit / Sewing Machine,B,18903,2000000005028
C,Large Items / Machines,C-23,8,TKM-02619,Sekoci Haya mesin jahit jarum 1,,Mesin Jahit / Sewing Machine,B,9396,2000000005059
C,Large Items / Machines,C-23,9,TKM-00002,Crank bawah as gantung Typical mesin jahit,,Mesin Jahit / Sewing Machine,C,86,2000000000002
C,Large Items / Machines,C-23,10,TKM-00010,MESIN JAHIT OBRAS BENANG 4 NECI BUTTERFLY 864 HEAV,,Mesin Jahit / Sewing Machine,C,18,2000000000010
C,Large Items / Machines,C-24,1,TKM-00017-01,Jarum Jahit Maikap Mickup Mick up Mesin Jahit Dua ,,Mesin Jahit / Sewing Machine,C,100,2000000000017
C,Large Items / Machines,C-24,2,TKM-00017-02,Jarum Jahit Maikap Mickup Mick up Mesin Jahit Dua ,,Mesin Jahit / Sewing Machine,C,18,2000000000018
C,Large Items / Machines,C-24,3,TKM-00019,Mesin Jahit Kecil klasik Butterfly JA1-1 Baru full,,Mesin Jahit / Sewing Machine,C,23,2000000000020
C,Large Items / Machines,C-24,4,TKM-00023,kam UNION UN 562 - 02 Mesin Jahit Overdeck / Kam /,,Mesin Jahit / Sewing Machine,C,10,2000000000026
C,Large Items / Machines,C-24,5,TKM-00025,Sepatu p361 Mesin Jahit Industrial High Speed Jaru,,Mesin Jahit / Sewing Machine,C,198,2000000000028
C,Large Items / Machines,C-24,6,TKM-00027-01,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,30,2000000000030
C,Large Items / Machines,C-24,7,TKM-00027-02,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,72,2000000000031
C,Large Items / Machines,C-24,8,TKM-00027-03,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,895,2000000000032
C,Large Items / Machines,C-24,9,TKM-00027-04,"Sepatu Stik SP-18 1/4, 1/4L, 1/8, 1/8L, 1/16, 3/16",,Mesin Jahit / Sewing Machine,C,100,2000000000033
